location,user_id,session_id,duration_hours,energy,start_date,start_time,end_date,end_time,start_hour,end_hour,month,day,duration_minutes,day_type,user_id_num,abs_start,abs_end,arrival_hour
CH13,KR_U291,KR407,4.716666666666667,33.7,2021-11-21,15:52:00.0,2021-11-21,20:35:00.0,15,20,November,Sunday,283.0,Weekend,18,2021-11-21T15:52:00.0,2021-11-21T20:35:00.0,15.866666666666667
CH13,KR_U291,KR408,4.95,35.2,2021-10-05,14:28:00.0,2021-10-05,19:25:00.0,14,19,October,Tuesday,297.0,Weekday,18,2021-10-05T14:28:00.0,2021-10-05T19:25:00.0,14.466666666666667
CH13,KR_U291,KR409,3.2333333333333334,23.2,2021-10-14,14:54:00.0,2021-10-14,18:08:00.0,14,18,October,Thursday,194.0,Weekday,18,2021-10-14T14:54:00.0,2021-10-14T18:08:00.0,14.9
CH16,KR_U280,KR459,9.966666666666667,64.0,2022-06-05,06:41:00.0,2022-06-05,16:39:00.0,6,16,June,Sunday,598.0,Weekend,30,2022-06-05T06:41:00.0,2022-06-05T16:39:00.0,6.683333333333334
CH16,KR_U280,KR460,5.35,36.6,2022-05-12,00:48:00.0,2022-05-12,06:09:00.0,0,6,May,Thursday,321.0,Weekday,30,2022-05-12T00:48:00.0,2022-05-12T06:09:00.0,0.8
CH16,KR_U280,KR461,6.816666666666666,46.2,2022-05-27,06:17:00.0,2022-05-27,13:06:00.0,6,13,May,Friday,409.0,Weekday,30,2022-05-27T06:17:00.0,2022-05-27T13:06:00.0,6.283333333333333
CH16,KR_U280,KR462,4.366666666666666,29.6,2022-04-12,00:31:00.0,2022-04-12,04:53:00.0,0,4,April,Tuesday,262.0,Weekday,30,2022-04-12T00:31:00.0,2022-04-12T04:53:00.0,0.5166666666666667
CH16,KR_U280,KR463,8.9,44.4,2022-02-20,00:23:00.0,2022-02-20,09:17:00.0,0,9,February,Sunday,534.0,Weekend,30,2022-02-20T00:23:00.0,2022-02-20T09:17:00.0,0.38333333333333336
CH21,KR_U280,KR468,7.2,35.4,2022-09-12,04:09:00.0,2022-09-12,11:21:00.0,4,11,September,Monday,432.0,Weekday,30,2022-09-12T04:09:00.0,2022-09-12T11:21:00.0,4.15
CH21,KR_U280,KR469,1.5666666666666667,10.79,2022-09-12,01:25:00.0,2022-09-12,02:59:00.0,1,2,September,Monday,94.0,Weekday,30,2022-09-12T01:25:00.0,2022-09-12T02:59:00.0,1.4166666666666667
CH21,KR_U280,KR470,9.2,62.4,2022-09-09,06:25:00.0,2022-09-09,15:37:00.0,6,15,September,Friday,552.0,Weekday,30,2022-09-09T06:25:00.0,2022-09-09T15:37:00.0,6.416666666666667
CH21,KR_U280,KR471,8.5,44.29,2022-08-30,02:50:00.0,2022-08-30,11:20:00.0,2,11,August,Tuesday,510.0,Weekday,30,2022-08-30T02:50:00.0,2022-08-30T11:20:00.0,2.8333333333333335
CH21,KR_U280,KR472,9.4,58.3,2022-08-26,06:21:00.0,2022-08-26,15:45:00.0,6,15,August,Friday,564.0,Weekday,30,2022-08-26T06:21:00.0,2022-08-26T15:45:00.0,6.35
CH21,KR_U280,KR473,8.333333333333334,43.5,2022-08-24,01:29:00.0,2022-08-24,09:49:00.0,1,9,August,Wednesday,500.00000000000006,Weekday,30,2022-08-24T01:29:00.0,2022-08-24T09:49:00.0,1.4833333333333334
CH21,KR_U280,KR474,3.816666666666667,26.2,2022-08-22,07:05:00.0,2022-08-22,10:54:00.0,7,10,August,Monday,229.0,Weekday,30,2022-08-22T07:05:00.0,2022-08-22T10:54:00.0,7.083333333333333
CH21,KR_U280,KR475,9.55,58.0,2022-08-19,06:48:00.0,2022-08-19,16:21:00.0,6,16,August,Friday,573.0,Weekday,30,2022-08-19T06:48:00.0,2022-08-19T16:21:00.0,6.8
CH21,KR_U280,KR476,9.383333333333333,50.4,2022-07-18,06:35:00.0,2022-07-18,15:58:00.0,6,15,July,Monday,563.0,Weekday,30,2022-07-18T06:35:00.0,2022-07-18T15:58:00.0,6.583333333333333
CH21,KR_U280,KR477,7.333333333333333,50.2,2022-06-09,04:20:00.0,2022-06-09,11:40:00.0,4,11,June,Thursday,440.0,Weekday,30,2022-06-09T04:20:00.0,2022-06-09T11:40:00.0,4.333333333333333
CH21,KR_U280,KR478,7.716666666666667,52.5,2022-06-10,05:49:00.0,2022-06-10,13:32:00.0,5,13,June,Friday,463.0,Weekday,30,2022-06-10T05:49:00.0,2022-06-10T13:32:00.0,5.816666666666666
CH21,KR_U280,KR479,4.75,32.2,2022-06-11,02:24:00.0,2022-06-11,07:09:00.0,2,7,June,Saturday,285.0,Weekend,30,2022-06-11T02:24:00.0,2022-06-11T07:09:00.0,2.4
CH21,KR_U280,KR480,6.666666666666667,32.0,2022-06-30,01:01:00.0,2022-06-30,07:41:00.0,1,7,June,Thursday,400.0,Weekday,30,2022-06-30T01:01:00.0,2022-06-30T07:41:00.0,1.0166666666666666
CH21,KR_U280,KR481,7.916666666666667,54.4,2022-05-08,05:39:00.0,2022-05-08,13:34:00.0,5,13,May,Sunday,475.0,Weekend,30,2022-05-08T05:39:00.0,2022-05-08T13:34:00.0,5.65
CH21,KR_U280,KR482,5.466666666666667,37.6,2022-05-21,00:54:00.0,2022-05-21,06:22:00.0,0,6,May,Saturday,328.0,Weekend,30,2022-05-21T00:54:00.0,2022-05-21T06:22:00.0,0.9
CH21,KR_U280,KR483,9.766666666666667,66.29,2022-05-25,02:37:00.0,2022-05-25,12:23:00.0,2,12,May,Wednesday,586.0,Weekday,30,2022-05-25T02:37:00.0,2022-05-25T12:23:00.0,2.6166666666666667
CH21,KR_U280,KR484,7.05,48.2,2022-05-30,06:25:00.0,2022-05-30,13:28:00.0,6,13,May,Monday,423.0,Weekday,30,2022-05-30T06:25:00.0,2022-05-30T13:28:00.0,6.416666666666667
CH21,KR_U280,KR485,6.433333333333334,42.1,2022-04-18,22:37:00.0,2022-04-19,05:03:00.0,22,5,April,Monday,386.0,Weekday,30,2022-04-18T22:37:00.0,2022-04-19T05:03:00.0,22.616666666666667
CH21,KR_U280,KR486,7.083333333333333,46.8,2022-04-22,00:55:00.0,2022-04-22,08:00:00.0,0,8,April,Friday,425.0,Weekday,30,2022-04-22T00:55:00.0,2022-04-22T08:00:00.0,0.9166666666666666
CH21,KR_U280,KR487,6.633333333333334,42.0,2022-03-02,21:28:00.0,2022-03-03,04:06:00.0,21,4,March,Wednesday,398.0,Weekday,30,2022-03-02T21:28:00.0,2022-03-03T04:06:00.0,21.466666666666665
CH21,KR_U280,KR488,0.9666666666666667,6.5,2022-03-07,00:29:00.0,2022-03-07,01:27:00.0,0,1,March,Monday,58.0,Weekday,30,2022-03-07T00:29:00.0,2022-03-07T01:27:00.0,0.48333333333333334
CH21,KR_U280,KR489,7.583333333333333,37.6,2022-03-07,02:17:00.0,2022-03-07,09:52:00.0,2,9,March,Monday,455.0,Weekday,30,2022-03-07T02:17:00.0,2022-03-07T09:52:00.0,2.283333333333333
CH21,KR_U280,KR490,6.25,42.0,2022-03-10,23:39:00.0,2022-03-11,05:54:00.0,23,5,March,Thursday,375.0,Weekday,30,2022-03-10T23:39:00.0,2022-03-11T05:54:00.0,23.65
CH21,KR_U280,KR491,7.416666666666667,48.9,2022-02-09,00:31:00.0,2022-02-09,07:56:00.0,0,7,February,Wednesday,445.0,Weekday,30,2022-02-09T00:31:00.0,2022-02-09T07:56:00.0,0.5166666666666667
CH21,KR_U280,KR492,7.983333333333333,53.2,2022-02-10,01:41:00.0,2022-02-10,09:40:00.0,1,9,February,Thursday,479.0,Weekday,30,2022-02-10T01:41:00.0,2022-02-10T09:40:00.0,1.6833333333333333
CH21,KR_U280,KR493,8.8,60.1,2022-02-11,01:59:00.0,2022-02-11,10:47:00.0,1,10,February,Friday,528.0,Weekday,30,2022-02-11T01:59:00.0,2022-02-11T10:47:00.0,1.9833333333333334
CH21,KR_U280,KR494,5.516666666666667,37.5,2022-02-14,00:13:00.0,2022-02-14,05:44:00.0,0,5,February,Monday,331.0,Weekday,30,2022-02-14T00:13:00.0,2022-02-14T05:44:00.0,0.21666666666666667
CH21,KR_U280,KR495,4.45,30.2,2022-02-16,00:58:00.0,2022-02-16,05:25:00.0,0,5,February,Wednesday,267.0,Weekday,30,2022-02-16T00:58:00.0,2022-02-16T05:25:00.0,0.9666666666666667
CH21,KR_U280,KR496,7.066666666666666,33.1,2022-02-17,00:19:00.0,2022-02-17,07:23:00.0,0,7,February,Thursday,424.0,Weekday,30,2022-02-17T00:19:00.0,2022-02-17T07:23:00.0,0.31666666666666665
CH21,KR_U280,KR497,8.066666666666666,39.1,2022-02-23,23:54:00.0,2022-02-24,07:58:00.0,23,7,February,Wednesday,484.0,Weekday,30,2022-02-23T23:54:00.0,2022-02-24T07:58:00.0,23.9
CH21,KR_U280,KR498,9.183333333333334,46.0,2022-02-26,00:57:00.0,2022-02-26,10:08:00.0,0,10,February,Saturday,551.0,Weekend,30,2022-02-26T00:57:00.0,2022-02-26T10:08:00.0,0.95
CH28,KR_U186,KR513,3.816666666666667,18.0,2022-05-03,20:37:00.0,2022-05-04,00:26:00.0,20,0,May,Tuesday,229.0,Weekday,13,2022-05-03T20:37:00.0,2022-05-04T00:26:00.0,20.616666666666667
CH28,KR_U186,KR514,5.1,17.7,2022-01-05,18:00:00.0,2022-01-05,23:06:00.0,18,23,January,Wednesday,306.0,Weekday,13,2022-01-05T18:00:00.0,2022-01-05T23:06:00.0,18.0
CH28,KR_U186,KR515,3.1166666666666667,17.3,2021-11-05,10:51:00.0,2021-11-05,13:58:00.0,10,13,November,Friday,187.0,Weekday,13,2021-11-05T10:51:00.0,2021-11-05T13:58:00.0,10.85
CH33,KR_U42,KR591,2.85,19.8,2022-09-15,13:58:00.0,2022-09-15,16:49:00.0,13,16,September,Thursday,171.0,Weekday,8,2022-09-15T13:58:00.0,2022-09-15T16:49:00.0,13.966666666666667
CH33,KR_U42,KR592,0.4166666666666667,2.79,2022-09-14,07:57:00.0,2022-09-14,08:22:00.0,7,8,September,Wednesday,25.0,Weekday,8,2022-09-14T07:57:00.0,2022-09-14T08:22:00.0,7.95
CH33,KR_U42,KR593,1.6333333333333333,11.39,2022-09-09,10:20:00.0,2022-09-09,11:58:00.0,10,11,September,Friday,98.0,Weekday,8,2022-09-09T10:20:00.0,2022-09-09T11:58:00.0,10.333333333333334
CH33,KR_U42,KR594,2.933333333333333,20.1,2022-09-08,12:03:00.0,2022-09-08,14:59:00.0,12,14,September,Thursday,176.0,Weekday,8,2022-09-08T12:03:00.0,2022-09-08T14:59:00.0,12.05
CH33,KR_U42,KR595,5.333333333333333,35.5,2022-09-25,10:12:00.0,2022-09-25,15:32:00.0,10,15,September,Sunday,320.0,Weekend,8,2022-09-25T10:12:00.0,2022-09-25T15:32:00.0,10.2
CH33,KR_U42,KR596,2.7,19.5,2022-08-02,14:02:00.0,2022-08-02,16:44:00.0,14,16,August,Tuesday,162.0,Weekday,8,2022-08-02T14:02:00.0,2022-08-02T16:44:00.0,14.033333333333333
CH33,KR_U42,KR597,1.6666666666666667,11.9,2022-08-27,22:22:00.0,2022-08-28,00:02:00.0,22,0,August,Saturday,100.0,Weekend,8,2022-08-27T22:22:00.0,2022-08-28T00:02:00.0,22.366666666666667
CH33,KR_U42,KR598,1.0,7.1,2022-08-27,13:23:00.0,2022-08-27,14:23:00.0,13,14,August,Saturday,60.0,Weekend,8,2022-08-27T13:23:00.0,2022-08-27T14:23:00.0,13.383333333333333
CH33,KR_U42,KR599,1.3833333333333333,9.89,2022-08-21,14:36:00.0,2022-08-21,15:59:00.0,14,15,August,Sunday,83.0,Weekend,8,2022-08-21T14:36:00.0,2022-08-21T15:59:00.0,14.6
CH33,KR_U42,KR600,0.8166666666666667,5.8,2022-07-12,20:03:00.0,2022-07-12,20:52:00.0,20,20,July,Tuesday,49.0,Weekday,8,2022-07-12T20:03:00.0,2022-07-12T20:52:00.0,20.05
CH33,KR_U42,KR601,0.8,5.6,2022-07-21,14:05:00.0,2022-07-21,14:53:00.0,14,14,July,Thursday,48.0,Weekday,8,2022-07-21T14:05:00.0,2022-07-21T14:53:00.0,14.083333333333334
CH33,KR_U42,KR602,1.0833333333333333,7.8,2022-07-21,15:20:00.0,2022-07-21,16:25:00.0,15,16,July,Thursday,65.0,Weekday,8,2022-07-21T15:20:00.0,2022-07-21T16:25:00.0,15.333333333333334
CH33,KR_U42,KR603,1.5333333333333334,10.89,2022-07-21,17:28:00.0,2022-07-21,19:00:00.0,17,19,July,Thursday,92.0,Weekday,8,2022-07-21T17:28:00.0,2022-07-21T19:00:00.0,17.466666666666665
CH33,KR_U42,KR604,2.8333333333333335,20.4,2022-07-27,09:19:00.0,2022-07-27,12:09:00.0,9,12,July,Wednesday,170.0,Weekday,8,2022-07-27T09:19:00.0,2022-07-27T12:09:00.0,9.316666666666666
CH33,KR_U42,KR605,2.2,15.8,2022-06-14,21:58:00.0,2022-06-15,00:10:00.0,21,0,June,Tuesday,132.0,Weekday,8,2022-06-14T21:58:00.0,2022-06-15T00:10:00.0,21.966666666666665
CH33,KR_U42,KR606,2.816666666666667,20.2,2022-05-13,21:29:00.0,2022-05-14,00:18:00.0,21,0,May,Friday,169.0,Weekday,8,2022-05-13T21:29:00.0,2022-05-14T00:18:00.0,21.483333333333334
CH33,KR_U42,KR607,2.816666666666667,20.39,2022-05-19,22:09:00.0,2022-05-20,00:58:00.0,22,0,May,Thursday,169.0,Weekday,8,2022-05-19T22:09:00.0,2022-05-20T00:58:00.0,22.15
CH33,KR_U42,KR608,3.25,23.6,2022-03-08,20:12:00.0,2022-03-08,23:27:00.0,20,23,March,Tuesday,195.0,Weekday,8,2022-03-08T20:12:00.0,2022-03-08T23:27:00.0,20.2
CH33,KR_U42,KR609,2.1,15.2,2022-03-17,22:31:00.0,2022-03-18,00:37:00.0,22,0,March,Thursday,126.0,Weekday,8,2022-03-17T22:31:00.0,2022-03-18T00:37:00.0,22.516666666666666
CH33,KR_U42,KR610,2.066666666666667,15.0,2022-03-27,12:50:00.0,2022-03-27,14:54:00.0,12,14,March,Sunday,124.00000000000001,Weekend,8,2022-03-27T12:50:00.0,2022-03-27T14:54:00.0,12.833333333333334
CH33,KR_U64,KR611,10.35,13.5,2022-09-30,06:49:00.0,2022-09-30,17:10:00.0,6,17,September,Friday,621.0,Weekday,9,2022-09-30T06:49:00.0,2022-09-30T17:10:00.0,6.816666666666666
CH33,KR_U64,KR612,0.2,1.29,2022-09-17,10:14:00.0,2022-09-17,10:26:00.0,10,10,September,Saturday,12.0,Weekend,9,2022-09-17T10:14:00.0,2022-09-17T10:26:00.0,10.233333333333333
CH33,KR_U64,KR613,1.3,9.0,2022-08-24,16:42:00.0,2022-08-24,18:00:00.0,16,18,August,Wednesday,78.0,Weekday,9,2022-08-24T16:42:00.0,2022-08-24T18:00:00.0,16.7
CH33,KR_U64,KR614,2.033333333333333,13.7,2022-08-22,07:27:00.0,2022-08-22,09:29:00.0,7,9,August,Monday,122.0,Weekday,9,2022-08-22T07:27:00.0,2022-08-22T09:29:00.0,7.45
CH33,KR_U64,KR615,1.8833333333333333,12.5,2022-07-07,07:33:00.0,2022-07-07,09:26:00.0,7,9,July,Thursday,113.0,Weekday,9,2022-07-07T07:33:00.0,2022-07-07T09:26:00.0,7.55
CH33,KR_U64,KR616,0.8333333333333334,5.8,2021-10-05,05:48:00.0,2021-10-05,06:38:00.0,5,6,October,Tuesday,50.0,Weekday,9,2021-10-05T05:48:00.0,2021-10-05T06:38:00.0,5.8
CH33,KR_U186,KR754,10.483333333333333,20.6,2022-06-23,18:41:00.0,2022-06-24,05:10:00.0,18,5,June,Thursday,629.0,Weekday,13,2022-06-23T18:41:00.0,2022-06-24T05:10:00.0,18.683333333333334
CH33,KR_U186,KR755,4.566666666666666,20.39,2022-04-24,11:10:00.0,2022-04-24,15:44:00.0,11,15,April,Sunday,274.0,Weekend,13,2022-04-24T11:10:00.0,2022-04-24T15:44:00.0,11.166666666666666
CH33,KR_U186,KR756,4.583333333333333,21.0,2022-03-16,18:44:00.0,2022-03-16,23:19:00.0,18,23,March,Wednesday,275.0,Weekday,13,2022-03-16T18:44:00.0,2022-03-16T23:19:00.0,18.733333333333334
CH33,KR_U186,KR757,4.533333333333333,18.4,2022-03-21,19:20:00.0,2022-03-21,23:52:00.0,19,23,March,Monday,272.0,Weekday,13,2022-03-21T19:20:00.0,2022-03-21T23:52:00.0,19.333333333333332
CH33,KR_U186,KR758,4.25,19.4,2022-03-28,19:12:00.0,2022-03-28,23:27:00.0,19,23,March,Monday,255.0,Weekday,13,2022-03-28T19:12:00.0,2022-03-28T23:27:00.0,19.2
CH33,KR_U186,KR759,4.616666666666666,17.6,2022-02-03,19:14:00.0,2022-02-03,23:51:00.0,19,23,February,Thursday,277.0,Weekday,13,2022-02-03T19:14:00.0,2022-02-03T23:51:00.0,19.233333333333334
CH33,KR_U186,KR760,4.866666666666666,17.5,2022-01-11,18:56:00.0,2022-01-11,23:48:00.0,18,23,January,Tuesday,292.0,Weekday,13,2022-01-11T18:56:00.0,2022-01-11T23:48:00.0,18.933333333333334
CH33,KR_U199,KR761,10.75,17.5,2022-09-23,18:25:00.0,2022-09-24,05:10:00.0,18,5,September,Friday,645.0,Weekday,14,2022-09-23T18:25:00.0,2022-09-24T05:10:00.0,18.416666666666668
CH33,KR_U199,KR762,1.7833333333333334,12.2,2022-08-12,16:22:00.0,2022-08-12,18:09:00.0,16,18,August,Friday,107.0,Weekday,14,2022-08-12T16:22:00.0,2022-08-12T18:09:00.0,16.366666666666667
CH33,KR_U199,KR763,10.433333333333334,13.5,2022-08-30,17:44:00.0,2022-08-31,04:10:00.0,17,4,August,Tuesday,626.0,Weekday,14,2022-08-30T17:44:00.0,2022-08-31T04:10:00.0,17.733333333333334
CH33,KR_U199,KR764,2.5,17.4,2022-07-03,09:33:00.0,2022-07-03,12:03:00.0,9,12,July,Sunday,150.0,Weekend,14,2022-07-03T09:33:00.0,2022-07-03T12:03:00.0,9.55
CH33,KR_U199,KR765,2.183333333333333,15.2,2022-07-04,20:55:00.0,2022-07-04,23:06:00.0,20,23,July,Monday,131.0,Weekday,14,2022-07-04T20:55:00.0,2022-07-04T23:06:00.0,20.916666666666668
CH33,KR_U199,KR766,1.4333333333333333,10.0,2022-07-12,21:05:00.0,2022-07-12,22:31:00.0,21,22,July,Tuesday,86.0,Weekday,14,2022-07-12T21:05:00.0,2022-07-12T22:31:00.0,21.083333333333332
CH33,KR_U199,KR767,2.966666666666667,20.7,2022-07-16,17:12:00.0,2022-07-16,20:10:00.0,17,20,July,Saturday,178.0,Weekend,14,2022-07-16T17:12:00.0,2022-07-16T20:10:00.0,17.2
CH33,KR_U199,KR768,1.5166666666666666,10.5,2022-06-09,17:46:00.0,2022-06-09,19:17:00.0,17,19,June,Thursday,91.0,Weekday,14,2022-06-09T17:46:00.0,2022-06-09T19:17:00.0,17.766666666666666
CH33,KR_U199,KR769,2.6666666666666665,18.6,2022-06-22,17:23:00.0,2022-06-22,20:03:00.0,17,20,June,Wednesday,160.0,Weekday,14,2022-06-22T17:23:00.0,2022-06-22T20:03:00.0,17.383333333333333
CH33,KR_U199,KR770,1.9666666666666666,13.79,2022-06-24,22:27:00.0,2022-06-25,00:25:00.0,22,0,June,Friday,118.0,Weekday,14,2022-06-24T22:27:00.0,2022-06-25T00:25:00.0,22.45
CH33,KR_U199,KR771,2.0,13.9,2022-06-28,17:44:00.0,2022-06-28,19:44:00.0,17,19,June,Tuesday,120.0,Weekday,14,2022-06-28T17:44:00.0,2022-06-28T19:44:00.0,17.733333333333334
CH33,KR_U199,KR772,1.9833333333333334,13.9,2022-06-30,19:58:00.0,2022-06-30,21:57:00.0,19,21,June,Thursday,119.0,Weekday,14,2022-06-30T19:58:00.0,2022-06-30T21:57:00.0,19.966666666666665
CH33,KR_U199,KR773,1.9,13.29,2022-05-10,17:50:00.0,2022-05-10,19:44:00.0,17,19,May,Tuesday,114.0,Weekday,14,2022-05-10T17:50:00.0,2022-05-10T19:44:00.0,17.833333333333332
CH33,KR_U199,KR774,2.2333333333333334,15.6,2022-05-16,18:15:00.0,2022-05-16,20:29:00.0,18,20,May,Monday,134.0,Weekday,14,2022-05-16T18:15:00.0,2022-05-16T20:29:00.0,18.25
CH33,KR_U199,KR775,1.8166666666666667,12.5,2022-05-19,18:06:00.0,2022-05-19,19:55:00.0,18,19,May,Thursday,109.0,Weekday,14,2022-05-19T18:06:00.0,2022-05-19T19:55:00.0,18.1
CH33,KR_U199,KR776,1.7333333333333334,12.1,2022-04-04,21:12:00.0,2022-04-04,22:56:00.0,21,22,April,Monday,104.0,Weekday,14,2022-04-04T21:12:00.0,2022-04-04T22:56:00.0,21.2
CH33,KR_U199,KR777,1.1166666666666667,7.1,2022-04-18,18:54:00.0,2022-04-18,20:01:00.0,18,20,April,Monday,67.0,Weekday,14,2022-04-18T18:54:00.0,2022-04-18T20:01:00.0,18.9
CH33,KR_U199,KR778,2.55,15.2,2022-03-19,17:58:00.0,2022-03-19,20:31:00.0,17,20,March,Saturday,153.0,Weekend,14,2022-03-19T17:58:00.0,2022-03-19T20:31:00.0,17.966666666666665
CH33,KR_U199,KR779,2.6166666666666667,17.1,2022-03-22,19:21:00.0,2022-03-22,21:58:00.0,19,21,March,Tuesday,157.0,Weekday,14,2022-03-22T19:21:00.0,2022-03-22T21:58:00.0,19.35
CH33,KR_U199,KR780,2.183333333333333,14.8,2022-03-23,21:11:00.0,2022-03-23,23:22:00.0,21,23,March,Wednesday,131.0,Weekday,14,2022-03-23T21:11:00.0,2022-03-23T23:22:00.0,21.183333333333334
CH33,KR_U199,KR781,2.6,16.4,2022-02-23,18:21:00.0,2022-02-23,20:57:00.0,18,20,February,Wednesday,156.0,Weekday,14,2022-02-23T18:21:00.0,2022-02-23T20:57:00.0,18.35
CH33,KR_U199,KR782,2.3833333333333333,14.3,2022-01-27,21:07:00.0,2022-01-27,23:30:00.0,21,23,January,Thursday,143.0,Weekday,14,2022-01-27T21:07:00.0,2022-01-27T23:30:00.0,21.116666666666667
CH33,KR_U291,KR802,10.85,25.0,2022-09-20,14:19:00.0,2022-09-21,01:10:00.0,14,1,September,Tuesday,651.0,Weekday,18,2022-09-20T14:19:00.0,2022-09-21T01:10:00.0,14.316666666666666
CH33,KR_U291,KR803,3.0166666666666666,21.7,2022-08-12,13:07:00.0,2022-08-12,16:08:00.0,13,16,August,Friday,181.0,Weekday,18,2022-08-12T13:07:00.0,2022-08-12T16:08:00.0,13.116666666666667
CH33,KR_U291,KR804,2.066666666666667,14.79,2022-08-30,15:11:00.0,2022-08-30,17:15:00.0,15,17,August,Tuesday,124.00000000000001,Weekday,18,2022-08-30T15:11:00.0,2022-08-30T17:15:00.0,15.183333333333334
CH33,KR_U291,KR805,2.9166666666666665,20.7,2022-07-24,16:09:00.0,2022-07-24,19:04:00.0,16,19,July,Sunday,175.0,Weekend,18,2022-07-24T16:09:00.0,2022-07-24T19:04:00.0,16.15
CH33,KR_U291,KR806,2.2333333333333334,16.1,2022-07-26,21:21:00.0,2022-07-26,23:35:00.0,21,23,July,Tuesday,134.0,Weekday,18,2022-07-26T21:21:00.0,2022-07-26T23:35:00.0,21.35
CH33,KR_U291,KR807,4.9,35.4,2022-06-19,17:49:00.0,2022-06-19,22:43:00.0,17,22,June,Sunday,294.0,Weekend,18,2022-06-19T17:49:00.0,2022-06-19T22:43:00.0,17.816666666666666
CH33,KR_U291,KR808,3.6,26.1,2022-05-08,14:59:00.0,2022-05-08,18:35:00.0,14,18,May,Sunday,216.0,Weekend,18,2022-05-08T14:59:00.0,2022-05-08T18:35:00.0,14.983333333333333
CH33,KR_U291,KR809,5.266666666666667,38.3,2022-05-17,16:23:00.0,2022-05-17,21:39:00.0,16,21,May,Tuesday,316.0,Weekday,18,2022-05-17T16:23:00.0,2022-05-17T21:39:00.0,16.383333333333333
CH33,KR_U291,KR810,3.316666666666667,23.9,2022-03-26,16:35:00.0,2022-03-26,19:54:00.0,16,19,March,Saturday,199.0,Weekend,18,2022-03-26T16:35:00.0,2022-03-26T19:54:00.0,16.583333333333332
CH33,KR_U291,KR811,3.6333333333333333,25.8,2022-02-04,17:26:00.0,2022-02-04,21:04:00.0,17,21,February,Friday,218.0,Weekday,18,2022-02-04T17:26:00.0,2022-02-04T21:04:00.0,17.433333333333334
CH33,KR_U291,KR812,3.433333333333333,24.4,2022-01-14,18:20:00.0,2022-01-14,21:46:00.0,18,21,January,Friday,206.0,Weekday,18,2022-01-14T18:20:00.0,2022-01-14T21:46:00.0,18.333333333333332
CH33,KR_U291,KR813,2.3666666666666667,17.1,2022-01-30,20:36:00.0,2022-01-30,22:58:00.0,20,22,January,Sunday,142.0,Weekend,18,2022-01-30T20:36:00.0,2022-01-30T22:58:00.0,20.6
CH33,KR_U291,KR814,3.0833333333333335,22.3,2021-12-04,22:10:00.0,2021-12-05,01:15:00.0,22,1,December,Saturday,185.0,Weekend,18,2021-12-04T22:10:00.0,2021-12-05T01:15:00.0,22.166666666666668
CH33,KR_U291,KR815,3.783333333333333,27.3,2021-12-10,17:29:00.0,2021-12-10,21:16:00.0,17,21,December,Friday,227.0,Weekday,18,2021-12-10T17:29:00.0,2021-12-10T21:16:00.0,17.483333333333334
CH33,KR_U291,KR816,4.766666666666667,34.8,2021-12-14,17:26:00.0,2021-12-14,22:12:00.0,17,22,December,Tuesday,286.0,Weekday,18,2021-12-14T17:26:00.0,2021-12-14T22:12:00.0,17.433333333333334
CH33,KR_U291,KR817,3.85,27.3,2021-12-24,11:29:00.0,2021-12-24,15:20:00.0,11,15,December,Friday,231.0,Weekday,18,2021-12-24T11:29:00.0,2021-12-24T15:20:00.0,11.483333333333333
CH33,KR_U291,KR818,2.7,19.4,2021-11-09,10:46:00.0,2021-11-09,13:28:00.0,10,13,November,Tuesday,162.0,Weekday,18,2021-11-09T10:46:00.0,2021-11-09T13:28:00.0,10.766666666666667
CH33,KR_U291,KR819,1.9166666666666667,13.8,2021-10-16,20:09:00.0,2021-10-16,22:04:00.0,20,22,October,Saturday,115.0,Weekend,18,2021-10-16T20:09:00.0,2021-10-16T22:04:00.0,20.15
CH33,KR_U291,KR820,4.3,30.5,2021-10-21,17:28:00.0,2021-10-21,21:46:00.0,17,21,October,Thursday,258.0,Weekday,18,2021-10-21T17:28:00.0,2021-10-21T21:46:00.0,17.466666666666665
CH33,KR_U291,KR821,3.5166666666666666,25.4,2021-10-27,18:12:00.0,2021-10-27,21:43:00.0,18,21,October,Wednesday,211.0,Weekday,18,2021-10-27T18:12:00.0,2021-10-27T21:43:00.0,18.2
CH33,KR_U291,KR822,2.3833333333333333,17.2,2021-10-30,21:59:00.0,2021-10-31,00:22:00.0,21,0,October,Saturday,143.0,Weekend,18,2021-10-30T21:59:00.0,2021-10-31T00:22:00.0,21.983333333333334
CH44,KR_U280,KR903,6.933333333333334,46.7,2022-04-07,01:09:00.0,2022-04-07,08:05:00.0,1,8,April,Thursday,416.0,Weekday,30,2022-04-07T01:09:00.0,2022-04-07T08:05:00.0,1.15
CH48,KR_U186,KR913,3.4166666666666665,15.6,2022-06-05,21:23:00.0,2022-06-06,00:48:00.0,21,0,June,Sunday,205.0,Weekend,13,2022-06-05T21:23:00.0,2022-06-06T00:48:00.0,21.383333333333333
CH48,KR_U186,KR914,3.3333333333333335,12.5,2022-01-15,13:49:00.0,2022-01-15,17:09:00.0,13,17,January,Saturday,200.0,Weekend,13,2022-01-15T13:49:00.0,2022-01-15T17:09:00.0,13.816666666666666
CH48,KR_U186,KR915,1.9333333333333333,12.3,2021-12-14,10:44:00.0,2021-12-14,12:40:00.0,10,12,December,Tuesday,116.0,Weekday,13,2021-12-14T10:44:00.0,2021-12-14T12:40:00.0,10.733333333333333
